20, 25, 31.5, 40, 50, 63, 80, 100, 125, 160, 200, 250, 315, 400, 500, 630, 800, 1000, 1250, 1600, 2000, 2500, 3150, 4000, 5000, 6300, 8000, 10000, 12500, 16000, 20000
0.142, 0.116, 0.163, 0.163, 0.137, 0.154, 0.079, 0.118, 0.136, 0.181, 0.164, 0.091, 0.348, 0.341, 0.213, 0.146, 0.138, 0.106, 0.160, 0.369, 0.382, 0.170, 0.177, 0.267, 0.487, 0.502, 0.502, 0.501, 0.499, 0.495, 0.489
0.005, 0.006, 0.007, 0.008, 0.009, 0.010, 0.011, 0.013, 0.015, 0.017, 0.019, 0.022, 0.025, 0.029, 0.033, 0.038, 0.044, 0.050, 0.084, 0.141, 0.237, 0.321, 0.369, 0.416, 0.426, 0.435, 0.446, 0.456, 0.467, 0.477, 0.489
