20, 25, 31.5, 40, 50, 63, 80, 100, 125, 160, 200, 250, 315, 400, 500, 630, 800, 1000, 1250, 1600, 2000, 2500, 3150, 4000, 5000, 6300, 8000, 10000, 12500, 16000, 20000
0.157, 0.104, 0.113, 0.127, 0.116, 0.153, 0.081, 0.168, 0.066, 0.137, 0.183, 0.224, 0.264, 0.275, 0.312, 0.365, 0.390, 0.404, 0.458, 0.471, 0.503, 0.525, 0.573, 0.608, 0.635, 0.668, 0.698, 0.760, 0.790, 0.803, 0.903
0.008, 0.010, 0.013, 0.017, 0.022, 0.029, 0.037, 0.048, 0.062, 0.080, 0.134, 0.225, 0.379, 0.511, 0.581, 0.651, 0.659, 0.667, 0.675, 0.684, 0.692, 0.701, 0.709, 0.718, 0.727, 0.736, 0.745, 0.754, 0.763, 0.772, 0.782
