20, 25, 31.5, 40, 50, 63, 80, 100, 125, 160, 200, 250, 315, 400, 500, 630, 800, 1000, 1250, 1600, 2000, 2500, 3150, 4000, 5000, 6300, 8000, 10000, 12500, 16000, 20000
0.010, 0.010, 0.010, 0.010, 0.010, 0.010, 0.010, 0.010, 0.010, 0.037, 0.064, 0.090, 0.117, 0.144, 0.171, 0.198, 0.225, 0.251, 0.278, 0.305, 0.332, 0.359, 0.385, 0.412, 0.439, 0.466, 0.493, 0.520, 0.546, 0.573, 0.600
0.010, 0.018, 0.025, 0.033, 0.040, 0.048, 0.055, 0.063, 0.070, 0.077, 0.085, 0.092, 0.100, 0.100, 0.217, 0.333, 0.450, 0.567, 0.683, 0.800, 0.800, 0.810, 0.820, 0.830, 0.840, 0.850, 0.860, 0.870, 0.880, 0.890, 0.900
