20, 25, 31.5, 40, 50, 63, 80, 100, 125, 160, 200, 250, 315, 400, 500, 630, 800, 1000, 1250, 1600, 2000, 2500, 3150, 4000, 5000, 6300, 8000, 10000, 12500, 16000, 20000
0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.012, 0.002, 0.139, 0.053, 0.019, 0.114, 0.078, 0.013, 0.348, 0.049, 0.563, 0.753, 0.196, 0.698, 0.766, 0.658, 0.600, 0.892, 0.351, 0.342, 0.441, 0.376, 0.444, 0.619, 0.465
