20, 25, 31.5, 40, 50, 63, 80, 100, 125, 160, 200, 250, 315, 400, 500, 630, 800, 1000, 1250, 1600, 2000, 2500, 3150, 4000, 5000, 6300, 8000, 10000, 12500, 16000, 20000
0.095, 0.112, 0.081, 0.115, 0.072, 0.088, 0.129, 0.073, 0.038, 0.045, 0.046, 0.054, 0.048, 0.055, 0.052, 0.061, 0.056, 0.061, 0.067, 0.063, 0.062, 0.065, 0.069, 0.070, 0.106, 0.109, 0.111, 0.116, 0.126, 0.143, 0.171
0.002, 0.002, 0.002, 0.002, 0.003, 0.003, 0.004, 0.004, 0.005, 0.006, 0.007, 0.008, 0.009, 0.011, 0.013, 0.015, 0.025, 0.042, 0.071, 0.096, 0.110, 0.124, 0.126, 0.128, 0.131, 0.133, 0.136, 0.139, 0.141, 0.144, 0.147
