20, 25, 31.5, 40, 50, 63, 80, 100, 125, 160, 200, 250, 315, 400, 500, 630, 800, 1000, 1250, 1600, 2000, 2500, 3150, 4000, 5000, 6300, 8000, 10000, 12500, 16000, 20000
0.089, 0.104, 0.119, 0.124, 0.104, 0.072, 0.069, 0.068, 0.066, 0.066, 0.065, 0.064, 0.063, 0.061, 0.061, 0.059, 0.060, 0.119, 0.084, 0.096, 0.150, 0.142, 0.157, 0.143, 0.126, 0.124, 0.126, 0.131, 0.142, 0.162, 0.194
0.002, 0.002, 0.002, 0.003, 0.003, 0.003, 0.003, 0.004, 0.004, 0.005, 0.005, 0.006, 0.006, 0.007, 0.007, 0.008, 0.009, 0.010, 0.010, 0.012, 0.013, 0.014, 0.015, 0.017, 0.018, 0.020, 0.034, 0.056, 0.095, 0.145, 0.195
