20, 25, 31.5, 40, 50, 63, 80, 100, 125, 160, 200, 250, 315, 400, 500, 630, 800, 1000, 1250, 1600, 2000, 2500, 3150, 4000, 5000, 6300, 8000, 10000, 12500, 16000, 20000
0.029, 0.036, 0.043, 0.047, 0.044, 0.040, 0.032, 0.024, 0.019, 0.020, 0.029, 0.046, 0.062, 0.061, 0.046, 0.050, 0.051, 0.051, 0.053, 0.053, 0.056, 0.058, 0.059, 0.057, 0.058, 0.063, 0.062, 0.108, 0.111, 0.117, 0.126
0.006, 0.007, 0.007, 0.008, 0.009, 0.009, 0.010, 0.011, 0.012, 0.013, 0.015, 0.016, 0.017, 0.019, 0.021, 0.023, 0.025, 0.027, 0.030, 0.032, 0.035, 0.039, 0.042, 0.046, 0.050, 0.055, 0.060, 0.101, 0.169, 0.284, 0.586
