20, 25, 31.5, 40, 50, 63, 80, 100, 125, 160, 200, 250, 315, 400, 500, 630, 800, 1000, 1250, 1600, 2000, 2500, 3150, 4000, 5000, 6300, 8000, 10000, 12500, 16000, 20000
0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.012, 0.002, 0.132, 0.002, 0.005, 0.191, 0.331, 0.468, 0.719, 0.410, 0.552, 0.679, 0.322, 0.561, 0.778, 0.824, 0.446, 0.856, 0.545, 0.562, 0.735, 0.583, 0.481, 0.454, 0.446
