20, 25, 31.5, 40, 50, 63, 80, 100, 125, 160, 200, 250, 315, 400, 500, 630, 800, 1000, 1250, 1600, 2000, 2500, 3150, 4000, 5000, 6300, 8000, 10000, 12500, 16000, 20000
0.155, 0.122, 0.177, 0.098, 0.133, 0.128, 0.086, 0.161, 0.139, 0.193, 0.214, 0.241, 0.247, 0.308, 0.328, 0.336, 0.343, 0.395, 0.388, 0.649, 0.665, 0.432, 0.412, 0.363, 0.547, 0.570, 0.581, 0.604, 0.651, 0.736, 0.874
0.009, 0.013, 0.017, 0.024, 0.034, 0.047, 0.065, 0.090, 0.151, 0.254, 0.426, 0.574, 0.652, 0.731, 0.739, 0.747, 0.755, 0.763, 0.772, 0.780, 0.789, 0.797, 0.806, 0.815, 0.824, 0.833, 0.842, 0.851, 0.861, 0.870, 0.880
