20, 25, 31.5, 40, 50, 63, 80, 100, 125, 160, 200, 250, 315, 400, 500, 630, 800, 1000, 1250, 1600, 2000, 2500, 3150, 4000, 5000, 6300, 8000, 10000, 12500, 16000, 20000
0.082, 0.080, 0.090, 0.093, 0.096, 0.071, 0.052, 0.092, 0.091, 0.076, 0.088, 0.092, 0.096, 0.103, 0.106, 0.111, 0.116, 0.122, 0.128, 0.132, 0.138, 0.140, 0.151, 0.159, 0.171, 0.172, 0.171, 0.171, 0.170, 0.168, 0.165
0.002, 0.002, 0.002, 0.003, 0.003, 0.003, 0.004, 0.004, 0.004, 0.005, 0.005, 0.006, 0.006, 0.007, 0.008, 0.008, 0.009, 0.010, 0.011, 0.012, 0.014, 0.015, 0.017, 0.018, 0.020, 0.034, 0.056, 0.095, 0.135, 0.165, 0.195
