20, 25, 31.5, 40, 50, 63, 80, 100, 125, 160, 200, 250, 315, 400, 500, 630, 800, 1000, 1250, 1600, 2000, 2500, 3150, 4000, 5000, 6300, 8000, 10000, 12500, 16000, 20000
0.075, 0.067, 0.064, 0.059, 0.049, 0.075, 0.069, 0.059, 0.041, 0.040, 0.039, 0.039, 0.038, 0.038, 0.037, 0.037, 0.036, 0.066, 0.071, 0.125, 0.138, 0.154, 0.182, 0.179, 0.174, 0.173, 0.173, 0.173, 0.172, 0.170, 0.168
0.002, 0.002, 0.002, 0.003, 0.003, 0.003, 0.003, 0.004, 0.004, 0.005, 0.005, 0.006, 0.006, 0.007, 0.007, 0.008, 0.009, 0.010, 0.010, 0.012, 0.013, 0.014, 0.015, 0.017, 0.018, 0.020, 0.034, 0.056, 0.095, 0.145, 0.195
