20, 25, 31.5, 40, 50, 63, 80, 100, 125, 160, 200, 250, 315, 400, 500, 630, 800, 1000, 1250, 1600, 2000, 2500, 3150, 4000, 5000, 6300, 8000, 10000, 12500, 16000, 20000
0.035, 0.035, 0.035, 0.035, 0.035, 0.035, 0.035, 0.035, 0.035, 0.035, 0.035, 0.036, 0.037, 0.038, 0.039, 0.039, 0.040, 0.041, 0.042, 0.043, 0.044, 0.045, 0.046, 0.046, 0.047, 0.048, 0.049, 0.050, 0.051, 0.052, 0.053
0.002, 0.003, 0.004, 0.005, 0.006, 0.008, 0.009, 0.010, 0.011, 0.013, 0.014, 0.015, 0.015, 0.025, 0.034, 0.044, 0.053, 0.063, 0.072, 0.082, 0.091, 0.101, 0.110, 0.120, 0.120, 0.123, 0.125, 0.128, 0.130, 0.132, 0.135
