20, 25, 31.5, 40, 50, 63, 80, 100, 125, 160, 200, 250, 315, 400, 500, 630, 800, 1000, 1250, 1600, 2000, 2500, 3150, 4000, 5000, 6300, 8000, 10000, 12500, 16000, 20000
0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.013, 0.010, 0.010, 0.014, 0.089, 0.171, 0.271, 0.343, 0.527, 0.672, 0.663, 0.762, 0.851, 0.896, 0.934, 0.960, 0.939, 0.904, 0.917, 0.903, 0.882, 0.803, 0.730, 0.544, 0.440
0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.010, 0.012, 0.014, 0.016, 0.018, 0.020, 0.022, 0.024, 0.028, 0.032, 0.036, 0.040, 0.044, 0.048, 0.096, 0.192, 0.236, 0.280, 0.284, 0.288, 0.304
