20, 25, 31.5, 40, 50, 63, 80, 100, 125, 160, 200, 250, 315, 400, 500, 630, 800, 1000, 1250, 1600, 2000, 2500, 3150, 4000, 5000, 6300, 8000, 10000, 12500, 16000, 20000
0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.063, 0.077, 0.019, 0.002, 0.002, 0.121, 0.125, 0.054, 0.275, 0.127, 0.386, 0.533, 0.299, 0.551, 0.391, 0.664, 0.792, 0.599, 0.762, 0.810, 0.731, 0.652, 0.654, 0.661, 0.750
