20, 25, 31.5, 40, 50, 63, 80, 100, 125, 160, 200, 250, 315, 400, 500, 630, 800, 1000, 1250, 1600, 2000, 2500, 3150, 4000, 5000, 6300, 8000, 10000, 12500, 16000, 20000
0.040, 0.068, 0.067, 0.052, 0.063, 0.039, 0.051, 0.054, 0.058, 0.060, 0.062, 0.065, 0.071, 0.076, 0.076, 0.082, 0.082, 0.090, 0.024, 0.027, 0.068, 0.049, 0.043, 0.086, 0.155, 0.159, 0.158, 0.156, 0.151, 0.143, 0.130
0.002, 0.002, 0.003, 0.003, 0.003, 0.003, 0.004, 0.004, 0.005, 0.005, 0.006, 0.006, 0.007, 0.008, 0.009, 0.009, 0.010, 0.012, 0.013, 0.014, 0.016, 0.017, 0.019, 0.021, 0.035, 0.059, 0.099, 0.139, 0.165, 0.192, 0.205
