20, 25, 31.5, 40, 50, 63, 80, 100, 125, 160, 200, 250, 315, 400, 500, 630, 800, 1000, 1250, 1600, 2000, 2500, 3150, 4000, 5000, 6300, 8000, 10000, 12500, 16000, 20000
0.010, 0.010, 0.010, 0.010, 0.010, 0.010, 0.010, 0.022, 0.028, 0.030, 0.030, 0.030, 0.033, 0.035, 0.036, 0.040, 0.044, 0.043, 0.041, 0.042, 0.053, 0.065, 0.081, 0.073, 0.061, 0.060, 0.061, 0.062, 0.060, 0.060, 0.059
0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.005, 0.006, 0.007, 0.008, 0.009, 0.010, 0.011, 0.012, 0.014, 0.016, 0.018, 0.020, 0.022, 0.024, 0.048, 0.096, 0.118, 0.140, 0.142, 0.144, 0.152
